Time,AB46,AB46,AB46,AB46,AB47,AB47,AB47,AB47
Time,NO2,PM1,PM2.5,PM10,NO2,PM1,PM2.5,PM10
[UTC],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3]
17-06-16 21:00,21.2935,4.2117,6.0848,15.8095,40.8033,4.2107,5.8697,12.3932
17-06-16 22:00,25.0349,4.2489,5.976,14.717,42.9229,3.8445,5.3072,11.1136
17-06-16 23:00,31.0044,4.165,5.802,13.8537,49.1667,3.7475,5.0002,10.5609
18-06-16 00:00,30.3429,4.0544,5.3604,12.3647,50.1518,3.8794,4.9694,10.2689
18-06-16 01:00,44.5714,3.5812,4.7403,11.076,43.4225,3.3157,4.7306,10.1123
18-06-16 02:00,31.2092,3.1296,4.5505,11.6234,32.7143,3.0345,4.2379,8.6293
18-06-16 03:00,24.9837,2.8673,4.0666,8.3591,18.873,2.5863,3.3927,7.6915
18-06-16 04:00,28.4999,2.7853,4.1443,10.1089,19.987,2.7398,3.8703,8.4832
18-06-16 05:00,24.9837,2.8401,4.6333,14.1192,13.6878,2.5571,4.0833,12.7174
18-06-16 06:00,28.7722,2.4662,3.7531,10.7115,18.8863,2.3408,3.201,8.4737
18-06-16 07:00,32.7819,2.2477,3.1524,8.5409,19.3624,2.2089,3.2068,8.4214
18-06-16 08:00,36.0319,2.5385,3.391,9.6783,18.2647,2.3696,3.0376,6.6452
18-06-16 09:00,34.3547,2.8532,3.8019,8.2221,22.3522,2.7651,3.4623,6.8111
18-06-16 10:00,24.011,2.168,3.0178,7.6318,17.0299,1.9093,2.4876,6.4941
18-06-16 11:00,28.2234,2.2728,3.0201,7.7073,12.0618,2.1295,2.9599,6.1064
18-06-16 12:00,25.9718,2.7342,4.0206,10.573,13.27,2.4446,3.7827,8.1464
18-06-16 13:00,17.0278,2.5819,4.0015,10.5259,18.3538,2.5242,3.7111,7.9581
18-06-16 14:00,17.5214,2.8354,4.0765,10.3841,20.6013,2.4837,3.5123,7.7075
18-06-16 15:00,12.84,3.9874,6.8404,18.168,25.2622,3.5563,6.0726,13.9346
18-06-16 16:00,16.3418,3.9486,6.5002,17.7694,22.2806,3.6798,5.6362,13.7307
18-06-16 17:00,15.4817,3.3814,5.0904,13.7737,22.5591,3.3239,4.9681,10.3895
18-06-16 18:00,18.1972,3.3938,5.0027,10.3078,25.5571,3.1544,4.5758,9.1101
18-06-16 19:00,21.3898,5.3962,9.5679,21.9164,26.9517,4.6335,7.7657,16.4223
18-06-16 20:00,22.301,8.1446,15.522,44.7988,23.0751,6.882,12.9674,30.3712
18-06-16 21:00,15.7397,7.2303,14.0108,33.3291,24.3796,6.7262,12.4222,32.5682
18-06-16 22:00,16.5159,7.017,13.568,31.9242,25.4834,6.201,11.9644,29.797
18-06-16 23:00,17.9514,6.3961,12.2321,31.6205,26.0281,5.5993,10.7043,29.2083
19-06-16 00:00,22.1065,6.4406,12.5291,31.4134,29.3354,5.5234,10.2736,25.9975
19-06-16 01:00,20.6362,5.9128,11.6258,32.0335,24.1646,5.1943,10.0417,25.758
19-06-16 02:00,18.4613,5.4441,10.2481,32.7802,22.1551,4.999,9.3862,26.1341
19-06-16 03:00,19.0347,4.8442,9.2684,27.3541,21.8556,4.4053,8.0784,20.6472
19-06-16 04:00,14.0073,4.6833,8.5808,28.6689,22.1782,4.4268,8.1794,19.8115
19-06-16 05:00,14.468,4.2727,7.9905,22.8422,23.4376,3.8442,7.0769,18.646
19-06-16 06:00,11.3041,3.8424,6.5403,19.0486,17.6934,3.563,6.4073,15.7536
19-06-16 07:00,15.2667,3.4538,6.071,18.3126,19.7208,3.222,5.6269,14.5927
19-06-16 08:00,12.4509,3.5492,5.967,19.4017,18.9938,3.333,5.6063,15.352
19-06-16 09:00,16.4585,3.2673,5.4602,16.8601,21.4164,3.144,5.0268,14.0257
19-06-16 10:00,28.592,3.0668,5.1805,13.4487,24.0417,2.963,4.7322,12.1802
19-06-16 11:00,31.5901,3.2597,5.1585,13.4622,23.7878,3.11,4.8838,12.817
19-06-16 12:00,30.3798,3.9497,6.7402,20.7086,21.83,3.4586,5.6654,16.9246
19-06-16 13:00,21.0723,3.4784,6.0703,17.4024,13.6079,3.3492,5.718,16.9542
19-06-16 14:00,20.5706,3.5747,6.0842,20.384,10.7942,3.609,5.9586,16.8926
19-06-16 15:00,32.4932,3.8136,6.5374,18.2193,18.3385,3.5232,5.6508,16.1297
19-06-16 16:00,27.0009,3.9323,6.6034,18.694,15.0025,3.6337,6.046,14.0935
19-06-16 17:00,27.1749,4.398,7.6008,19.3719,17.376,4.1185,6.5378,17.286
19-06-16 18:00,24.3837,4.4055,6.9504,17.9037,15.1868,3.6958,6.0164,17.325
19-06-16 19:00,25.3011,3.8215,6.1705,17.0129,15.8196,3.3982,5.142,12.9408
19-06-16 20:00,29.274,4.2422,7.4897,19.7056,19.6655,4.0788,6.5051,15.9007
19-06-16 21:00,29.0692,5.0909,8.1246,21.0062,19.4033,4.3854,6.8732,18.0856
19-06-16 22:00,22.7864,5.2153,8.4553,19.269,18.8914,4.6905,7.4933,19.5581
19-06-16 23:00,16.3623,5.6626,9.0065,21.2995,17.4661,5.0522,7.8828,18.1224
20-06-16 00:00,23.325,5.3001,8.1331,21.2478,14.9288,4.9175,7.4827,17.2104
20-06-16 01:00,18.0251,4.5891,7.683,20.0128,14.1793,4.4468,6.9834,16.2805
20-06-16 02:00,20.1099,4.6154,7.2147,18.0742,15.707,4.3555,6.6198,15.8545
20-06-16 03:00,18.4537,4.0294,5.8452,13.8556,14.339,3.7828,5.4386,13.9548
20-06-16 04:00,20.5297,3.5956,5.1127,14.8016,16.8487,3.5841,5.0346,12.1462
20-06-16 05:00,21.2874,3.2568,4.3676,11.3075,15.2257,3.2562,4.4307,10.3569
20-06-16 06:00,38.6019,2.662,3.3902,7.5145,17.9637,2.5848,3.1177,5.9799
20-06-16 07:00,39.9228,3.1666,4.026,8.174,23.1919,2.9734,3.6957,6.9328
20-06-16 08:00,44.768,2.8337,3.6007,8.5934,21.9324,2.8888,3.5481,6.7858
20-06-16 09:00,40.2709,2.5209,3.1103,7.6299,20.4682,2.3254,2.7091,5.3447
20-06-16 10:00,32.8142,2.2473,2.87,6.6931,17.9699,2.1236,2.316,4.8054
20-06-16 11:00,27.7483,2.8111,3.332,7.134,17.9084,2.6452,3.1424,6.1638
20-06-16 12:00,27.99,2.9691,3.718,7.0156,15.2462,2.9474,3.5312,6.4647
20-06-16 13:00,30.1033,3.193,4.0438,8.4555,17.976,2.8756,3.5533,7.4088
20-06-16 14:00,31.1375,3.1995,3.9467,8.5849,18.5944,3.2619,3.8672,6.6342
20-06-16 15:00,30.925,3.0095,3.4657,7.7946,15.623,2.8832,3.4107,6.034
20-06-16 16:00,36.5387,2.3024,2.5812,5.4112,16.0551,2.238,2.5784,4.6774
20-06-16 17:00,32.4379,1.8893,2.0402,4.5995,16.9439,1.7165,1.8829,4.3868
20-06-16 18:00,21.5536,2.7383,4.1749,10.5051,14.0196,2.582,3.825,7.9703
20-06-16 19:00,16.2742,3.9985,7.3608,19.4068,12.3792,3.9923,6.9138,15.7714
20-06-16 20:00,16.9807,4.2618,8.2753,19.2749,12.7888,3.9971,6.9297,16.1231
20-06-16 21:00,21.0826,4.0995,7.6615,22.0147,12.1233,3.921,7.039,16.5941
20-06-16 22:00,21.2444,4.7762,9.375,26.4332,16.305,4.384,7.9551,20.4829
20-06-16 23:00,33.7076,4.8907,9.6232,26.6046,18.9631,4.4294,7.7694,19.9503
21-06-16 00:00,33.7035,5.6226,10.9281,28.3367,22.2458,4.8157,9.464,24.0889
21-06-16 01:00,22.5775,5.6535,10.4098,27.2605,14.0175,5.2942,9.7541,22.1098
21-06-16 02:00,24.1195,5.4449,9.5808,21.8542,13.737,5.1691,8.7284,19.2865
21-06-16 03:00,25.5366,5.6469,9.4313,25.2484,13.0653,5.6067,9.0941,19.7692
21-06-16 04:00,27.9941,5.6852,9.4395,22.8463,14.8162,5.4236,8.9969,21.7295
21-06-16 05:00,30.6194,4.8525,6.139,12.6075,17.2326,4.7607,6.2328,11.7493
21-06-16 06:00,44.4895,5.1644,6.1521,9.7349,20.5297,5.365,6.1974,10.3331
21-06-16 07:00,47.4343,5.6473,6.8265,11.6158,21.2259,5.6288,6.5443,9.5475
21-06-16 08:00,35.4994,5.7236,6.8842,11.49,14.4742,5.5041,6.5852,9.9421
21-06-16 09:00,33.0277,4.9631,5.8558,9.3303,10.9662,4.9352,5.9493,9.5845
21-06-16 10:00,24.7093,7.7577,9.1642,12.5753,10.4993,7.7933,9.148,13.6384
21-06-16 11:00,30.0542,9.7182,11.5027,15.2732,7.3354,9.2726,11.0758,15.2075
21-06-16 12:00,28.6596,14.2705,18.2745,23.3043,10.8311,13.6993,18.076,23.6372
21-06-16 13:00,25.5264,11.5418,13.341,19.5743,9.1744,11.0991,13.3569,17.8314
21-06-16 14:00,28.1067,9.1954,10.917,15.0259,9.7006,8.5205,10.0491,15.2654
21-06-16 15:00,37.4346,7.6631,9.0327,13.1177,11.5499,7.1784,8.2884,12.0557
21-06-16 16:00,43.0662,9.8356,11.6199,16.4366,14.2407,9.311,10.9727,15.6593
21-06-16 17:00,32.8679,8.8782,10.4714,15.5547,18.277,8.7299,10.3155,13.7212
21-06-16 18:00,42.3413,9.6493,11.34,15.4079,11.9615,8.8159,10.3467,14.1459
21-06-16 19:00,38.4176,7.6562,8.9642,13.1614,15.6251,7.4409,8.9868,12.5276
21-06-16 20:00,30.9737,6.4263,8.5335,16.3483,16.1944,6.1423,7.7769,13.1532
21-06-16 21:00,35.0735,5.7324,7.8783,14.2751,18.4562,5.4648,7.2734,14.0818
21-06-16 22:00,38.1514,4.2603,6.0294,14.8638,18.8402,3.9564,5.6101,12.1967
21-06-16 23:00,45.1366,4.3768,6.524,15.005,20.8573,4.0286,5.8537,13.324
22-06-16 00:00,38.7248,5.68,7.9757,17.1244,17.7548,5.3356,7.2883,15.9277
22-06-16 01:00,35.4359,5.317,8.0794,19.1447,16.8517,5.3707,7.6178,18.9619
22-06-16 02:00,34.7878,5.349,8.0425,19.1942,14.2633,5.5364,8.5589,16.7273
22-06-16 03:00,30.1238,6.1508,9.068,18.4237,16.4155,6.2669,8.9193,18.0002
22-06-16 04:00,30.4965,5.5892,8.432,19.7809,13.9049,6.1131,8.7073,17.2025
22-06-16 05:00,38.6838,4.9264,7.2841,18.584,15.5739,5.0283,7.3341,15.5429
22-06-16 06:00,49.3203,5.1818,7.8548,18.7609,18.5289,5.2544,7.3361,14.4787
22-06-16 07:00,36.0165,5.3256,7.3948,16.0528,16.9766,5.3064,7.3149,14.0685
22-06-16 08:00,42.3597,4.0961,5.5884,10.9863,19.7699,4.2991,5.621,10.5404
22-06-16 09:00,35.5281,3.3288,4.2504,8.329,13.1472,3.2205,4.0906,7.8138
22-06-16 10:00,32.6529,2.6917,3.2647,7.4121,11.2058,2.5964,3.1336,6.6511
22-06-16 11:00,24.525,2.525,2.967,6.9885,8.4883,2.5195,2.9897,6.2011
22-06-16 12:00,22.1679,2.9681,3.7983,9.3807,6.721,3.0902,3.7408,7.407
22-06-16 13:00,19.2907,2.9407,3.5514,9.9576,6.9361,2.7517,3.4056,7.3821
22-06-16 14:00,23.0997,3.0828,3.8272,13.8215,7.4849,3.0085,3.7363,7.0986
22-06-16 15:00,27.3592,2.8074,3.4492,7.5381,7.3047,2.7892,3.3522,7.4378
22-06-16 16:00,15.8749,2.3961,2.6961,6.2471,5.4309,2.3546,2.6842,7.6231
22-06-16 17:00,17.6565,2.1467,2.4757,5.662,5.7058,2.1713,2.6618,7.1092
22-06-16 18:00,17.8347,2.5239,3.078,7.9876,7.147,2.1087,2.5483,7.0068
22-06-16 19:00,23.3966,2.4493,2.8279,7.8983,9.0433,2.1675,2.5707,8.9051
22-06-16 20:00,15.6046,2.3622,2.7909,6.3493,7.8576,2.4503,2.835,6.1084
22-06-16 21:00,17.2122,2.6904,3.1229,6.3681,14.6585,2.5699,2.9915,6.6138
22-06-16 22:00,26.0117,2.5486,3.0462,6.8768,19.3061,2.7057,3.1985,7.352
22-06-16 23:00,14.509,2.4399,3.1638,5.8306,9.9525,2.5765,3.0629,6.7464
23-06-16 00:00,14.1363,2.5032,3.046,6.6676,8.3306,2.4991,3.0632,7.6414
23-06-16 01:00,12.6987,2.7501,3.3989,6.6437,8.6726,2.6154,3.1541,8.2543
23-06-16 02:00,13.9868,2.8972,3.5405,7.2652,9.7913,3.0646,3.7874,6.4734
23-06-16 03:00,3.9319,1.9326,2.4445,5.4918,5.5087,1.9565,2.4123,5.2505
23-06-16 04:00,14.8162,1.781,2.1161,5.3343,4.1407,1.7431,2.1768,4.9762
23-06-16 05:00,29.532,2.0669,2.4461,6.6178,6.0514,1.8656,2.4781,5.373
23-06-16 06:00,31.158,2.3602,3.1372,9.0931,24.2055,2.2255,2.9875,7.9542
23-06-16 07:00,58.8551,2.4395,3.2279,6.512,41.389,2.3038,3.0885,6.267
23-06-16 08:00,62.3774,2.9537,4.0643,7.8774,39.8716,2.5931,3.5731,7.9324
23-06-16 09:00,73.4358,2.872,3.9249,9.6103,47.3851,2.6979,3.5248,7.4649
23-06-16 10:00,68.4267,2.5947,3.6387,7.2262,52.261,2.4656,3.3627,7.7533
23-06-16 11:00,63.4259,2.3015,3.0013,5.9819,42.802,2.0195,2.5665,5.4237
23-06-16 12:00,35.4482,1.9296,2.4647,5.9906,18.9221,1.8545,2.2887,5.4647
23-06-16 13:00,26.3967,1.827,2.1012,4.6203,11.2242,1.8478,2.2206,5.8923
23-06-16 14:00,30.5641,1.9402,2.3827,6.4318,7.5054,1.9869,2.2607,5.0989
23-06-16 15:00,38.049,3.0254,3.3885,7.6847,5.5108,2.8763,3.3833,7.0901
23-06-16 16:00,51.8208,3.9072,4.5975,8.6658,12.8339,3.6891,4.2415,7.6941
23-06-16 17:00,46.3735,5.5154,6.2349,11.1865,18.2586,4.8961,5.7479,9.6785
23-06-16 18:00,33.8509,5.3575,6.6786,13.1114,18.4368,5.1075,6.1625,12.3001
23-06-16 19:00,44.2703,4.2461,5.3122,10.79,25.0247,3.7792,4.6783,8.7349
23-06-16 20:00,57.9643,3.7151,4.3379,7.6576,33.9553,3.9873,4.5636,8.4632
23-06-16 21:00,37.5739,4.9907,5.7827,9.065,21.7891,5.2467,6.0754,9.0589
23-06-16 22:00,24.011,5.5857,6.4939,9.6131,10.8925,5.8571,6.7414,10.9058
23-06-16 23:00,38.9424,6.8212,7.8062,11.1829,15.4203,6.8644,7.7203,10.9531
24-06-16 00:00,47.7763,8.7944,10.2599,13.6341,31.3136,8.5546,9.7137,12.7811
24-06-16 01:00,25.5203,11.7258,13.1883,16.9766,10.5362,11.4654,13.3792,17.044
24-06-16 02:00,16.5722,14.9398,17.6611,21.3758,5.7544,15.0424,18.2088,22.7275
24-06-16 03:00,20.9904,18.233,22.3997,26.4445,7.2309,17.7937,22.8962,26.726
24-06-16 04:00,19.6839,16.9432,21.6206,27.1282,10.7,16.6853,21.9443,26.1068
24-06-16 05:00,22.4649,7.13,8.7345,14.3582,8.8713,7.1321,8.3678,13.2325
24-06-16 06:00,34.6496,7.072,7.8737,10.5049,14.3861,7.0699,7.8718,10.9816
24-06-16 07:00,38.8579,5.846,6.731,9.78,15.3512,5.7348,6.5307,9.2733
24-06-16 08:00,39.4825,5.5041,6.526,9.8307,16.5056,5.717,6.6845,10.1625
24-06-16 09:00,33.4024,9.6187,11.3644,16.0947,17.1036,9.2223,10.6539,14.8451
24-06-16 10:00,33.3389,10.096,12.0054,17.5539,19.8129,10.0168,11.9935,16.0752
24-06-16 11:00,38.7473,8.4565,10.5787,18.9716,17.2633,8.7658,10.9106,19.2796
24-06-16 12:00,34.8543,6.5023,9.1523,25.2595,16.3602,6.3912,8.1856,19.192
24-06-16 13:00,32.7451,4.9504,6.7412,20.0243,11.7956,4.514,6.0454,15.4586
24-06-16 14:00,38.4483,3.6682,5.5472,17.6979,10.2827,3.5138,5.1632,14.2557
24-06-16 15:00,37.6983,3.7001,5.4748,17.168,9.3689,3.6294,5.5495,16.7418
24-06-16 16:00,28.6852,4.1759,6.5247,21.7695,11.9492,3.9859,5.9735,17.4738
24-06-16 17:00,26.0691,3.7518,5.6623,18.5847,15.8606,3.483,5.3761,16.7783
24-06-16 18:00,18.3323,3.4262,5.0864,15.0106,13.462,2.847,3.9387,13.9727
24-06-16 19:00,29.9702,3.7972,5.789,19.5293,11.7034,3.2827,4.9418,13.9851
24-06-16 20:00,35.9028,3.1126,4.6588,14.8209,9.0924,2.8675,4.2708,11.3219
24-06-16 21:00,47.5305,3.5667,5.4644,11.6915,16.9869,3.4324,4.7898,9.4297
24-06-16 22:00,47.9196,3.9926,5.7983,16.9149,28.7518,4.0508,5.6666,13.8897
24-06-16 23:00,43.701,3.5036,5.4552,14.777,18.2033,3.2139,4.7939,12.3469
25-06-16 00:00,55.4639,3.5963,5.5626,12.2726,21.3078,3.3156,4.8539,9.8695
25-06-16 01:00,53.9526,3.9916,5.8672,13.1766,21.1799,3.582,5.0398,12.6572
25-06-16 02:00,48.0937,3.921,6.0295,13.7644,27.3899,3.5084,4.9314,11.1571
25-06-16 03:00,51.0144,4.065,6.1469,13.6651,25.6308,3.424,4.8755,10.0684
25-06-16 04:00,37.6701,6.0814,8.4129,18.46,24.8199,5.7152,8.1686,13.788
25-06-16 05:00,32.1921,6.4281,9.8026,19.4222,20.0075,5.9777,8.4675,16.4965
25-06-16 06:00,35.9909,5.768,9.1874,20.6413,22.0615,5.4089,8.1586,16.723
25-06-16 07:00,48.2268,5.2738,8.2583,24.0853,24.4615,4.9488,8.0525,18.1766
25-06-16 08:00,40.6825,4.6957,8.3632,20.1595,23.8369,4.7252,7.5678,16.5137
25-06-16 09:00,49.1278,3.9813,6.8138,18.502,26.9599,3.9217,6.7066,18.8407
25-06-16 10:00,39.7333,3.3468,5.6539,13.0671,23.4192,3.5665,5.6796,15.5771
25-06-16 11:00,27.1749,3.41,6.0227,17.7679,15.8749,3.3622,5.9328,16.9816
25-06-16 12:00,22.9031,3.8378,7.0495,20.2673,14.0073,3.6891,6.2002,14.9588
25-06-16 13:00,31.0126,3.8502,6.7043,20.1604,17.761,3.6829,5.7755,14.3097
25-06-16 14:00,33.6052,3.6028,5.7758,17.1216,16.9664,3.4013,5.3198,13.829
25-06-16 15:00,30.8508,3.4431,5.2226,12.3384,14.4988,3.1776,4.4109,10.6138
25-06-16 16:00,32.0939,3.2608,4.7976,12.0068,20.3044,3.1046,4.5168,11.7501
25-06-16 17:00,32.6468,2.99,4.4571,11.0306,13.6632,2.8309,4.0382,10.1897
25-06-16 18:00,26.1715,2.9959,4.2235,11.6869,10.8229,2.702,3.9215,9.6126
25-06-16 19:00,24.1364,3.514,5.5919,16.3125,12.9629,3.3221,4.8785,11.5156
25-06-16 20:00,28.1477,3.2818,5.303,14.4225,15.5944,3.199,4.8949,12.3948
25-06-16 21:00,30.8959,3.8564,6.221,16.5926,21.0007,3.744,5.7309,14.6711
25-06-16 22:00,57.7698,4.3787,7.1683,18.9838,31.9157,3.8868,5.7544,14.3176
25-06-16 23:00,49.9982,4.7336,7.2876,18.5921,27.093,4.2353,6.6039,13.9445
26-06-16 00:00,54.7574,4.7003,7.2773,20.6055,30.3122,4.504,7.0364,16.6721
26-06-16 01:00,47.295,4.6558,7.0881,20.8832,28.6391,4.5522,6.795,17.1443
26-06-16 02:00,39.1651,3.3907,5.1842,14.0212,23.4745,3.485,5.0628,14.0486
26-06-16 03:00,41.7965,2.8244,3.7455,9.1353,25.6595,2.561,3.5356,8.3692
26-06-16 04:00,34.1949,2.7871,4.103,13.6575,18.1132,2.6522,3.9038,9.9072
26-06-16 05:00,19.6388,3.0931,4.7634,13.8931,16.9009,2.9429,4.389,10.4033
26-06-16 06:00,19.69,2.6988,4.5537,12.8718,18.4818,2.7029,4.0701,10.7643
26-06-16 07:00,13.2025,1.9539,3.0301,10.2354,10.5362,1.9088,2.7776,7.7429
26-06-16 08:00,13.7001,1.8584,2.6115,7.9805,9.7068,1.8087,2.3798,6.3998
26-06-16 09:00,14.5479,1.9751,2.7853,10.7534,8.9634,2.0018,2.5001,6.3462
26-06-16 10:00,16.3111,2.2075,3.0806,8.1461,8.6726,2.0223,2.6365,6.6366
26-06-16 11:00,13.2332,2.0533,2.5652,7.2966,6.3831,1.9747,2.6707,5.9648
26-06-16 12:00,13.0934,2.0622,2.9278,8.6169,6.4302,2.0438,2.6113,7.5138
26-06-16 13:00,9.3023,2.2653,2.9649,8.7871,8.2078,2.1136,2.7275,7.0215
26-06-16 14:00,19.6133,2.1485,2.9259,8.4086,8.7545,2.172,2.6962,7.5378
26-06-16 15:00,13.2291,2.4267,3.2218,9.098,11.6318,2.2523,2.7567,7.5226
26-06-16 16:00,17.7118,2.4307,3.0003,8.3522,11.5038,2.1251,2.9099,6.1702
26-06-16 17:00,18.1132,2.3012,2.9581,7.621,11.3758,2.1673,2.7384,7.1722
26-06-16 18:00,14.7445,2.3672,3.0551,6.3342,10.4502,2.0955,2.757,6.3795
26-06-16 19:00,21.2689,2.7936,3.4963,7.9432,9.2665,2.552,3.0745,6.4359
26-06-16 20:00,28.1169,3.3826,4.3497,10.3421,17.7303,2.953,3.8425,8.0248
26-06-16 21:00,27.2527,3.1195,4.3084,11.6753,18.5944,3.209,4.4339,10.5643
26-06-16 22:00,32.7041,3.2047,4.6645,14.382,19.6798,2.9562,4.4855,11.736
26-06-16 23:00,31.4472,3.5959,5.4099,12.8037,17.0729,3.3723,4.9935,9.9239
27-06-16 00:00,39.0832,4.003,5.9894,14.9228,15.0312,3.79,5.46,14.1421
27-06-16 01:00,25.2397,3.8288,6.4085,18.2855,11.2365,3.6725,6.3063,15.6331
27-06-16 02:00,14.7568,3.8189,6.2392,17.7266,10.7614,3.5882,5.8091,14.6914
27-06-16 03:00,19.69,4.3715,7.3736,19.6119,12.7786,4.0353,6.5644,16.2619
27-06-16 04:00,18.0374,4.9382,9.1165,28.1627,13.7308,4.7651,8.4115,20.4713
27-06-16 05:00,24.8711,4.2292,7.5063,22.0117,16.6244,4.161,7.6044,21.1123
27-06-16 06:00,32.272,4.9601,8.9913,24.6912,22.5877,5.0467,8.398,20.9897
27-06-16 07:00,38.4893,5.2054,8.3706,21.7342,24.3182,5.0832,7.4954,17.363
27-06-16 08:00,34.3424,5.6642,8.3122,17.2989,22.0246,5.6615,7.8589,14.0048
27-06-16 09:00,33.1874,3.8343,5.3099,13.3509,24.052,3.6204,4.966,11.3091
27-06-16 10:00,31.885,3.0515,3.9356,9.78,21.5577,2.9569,4.0885,8.5886
27-06-16 11:00,37.0455,2.4388,3.044,7.0042,21.0723,2.2389,2.637,5.8393
27-06-16 12:00,29.3354,2.7672,3.9582,8.498,21.5024,2.382,3.266,7.4667
27-06-16 13:00,37.1377,3.0366,4.82,13.4439,30.4044,2.7644,3.9133,9.8798
27-06-16 14:00,27.134,2.9813,4.5141,12.8344,28.6187,2.7325,4.0834,9.9787
27-06-16 15:00,24.5639,3.2092,5.0677,13.8782,29.5811,3.0149,4.4602,12.2006
27-06-16 16:00,37.451,3.2767,5.058,14.7001,25.2704,2.9788,4.3064,11.575
27-06-16 17:00,29.0282,2.7749,3.8173,11.5293,27.5353,2.5731,3.723,8.7863
27-06-16 18:00,21.3549,2.7033,3.8726,9.5725,21.3386,2.5397,3.6079,8.13
27-06-16 19:00,26.1203,2.9345,4.2907,9.6658,20.286,2.9443,4.2077,10.1113
27-06-16 20:00,26.0302,2.9059,4.5381,12.4972,18.1234,2.8907,4.2075,9.9504
27-06-16 21:00,26.3251,3.2539,4.9965,12.8502,17.9391,2.9796,4.5288,10.9599
27-06-16 22:00,31.5532,3.1633,4.6507,13.2775,18.1158,2.7547,4.0842,9.3954
27-06-16 23:00,35.2486,3.0339,4.6862,12.0403,17.1507,2.6639,4.0852,9.7152
28-06-16 00:00,38.5098,2.9474,4.5596,12.6642,21.9708,2.7277,4.0475,10.0266
28-06-16 01:00,30.9327,2.8192,4.4673,11.9078,22.7106,2.6872,4.0581,9.7478
28-06-16 02:00,39.4006,2.7654,4.2124,9.9192,17.1712,2.5489,3.6978,9.0831
28-06-16 03:00,47.2592,2.7771,4.2776,8.6997,20.9372,2.589,3.7153,8.0089
28-06-16 04:00,36.0216,2.9334,4.6298,9.5178,26.749,2.7151,4.066,8.7202
28-06-16 05:00,54.3273,3.4219,5.1131,11.271,29.4071,2.951,4.1679,9.6815
28-06-16 06:00,53.6761,3.3627,4.901,12.5465,43.9468,3.1305,4.4726,12.0732
28-06-16 07:00,66.0635,3.4456,5.1906,14.8461,50.2173,3.0021,4.4623,12.426
28-06-16 08:00,71.7197,3.7422,5.4288,13.3566,65.0601,3.4078,4.9228,13.4364
28-06-16 09:00,53.4795,3.6675,5.6953,13.3742,45.9783,3.5254,5.0236,13.468
28-06-16 10:00,34.281,3.6714,5.1713,13.0969,22.3215,3.5807,4.9084,13.6122
28-06-16 11:00,41.1617,3.0012,4.5837,12.2044,10.5423,2.8536,4.0316,9.3008
28-06-16 12:00,38.1821,4.5982,7.9503,23.2057,17.6166,3.1797,4.3425,10.4224
28-06-16 13:00,58.0667,5.6889,10.2398,24.5422,26.0281,3.7591,5.2145,10.7461
28-06-16 14:00,77.1936,7.5569,10.9588,24.154,57.1656,6.7254,8.684,17.8314
28-06-16 15:00,73.9867,7.3289,9.5586,19.377,59.7562,7.0263,9.0529,15.9478
28-06-16 16:00,62.0088,6.6519,8.5588,16.8155,35.3438,6.3243,8.1315,16.0734
28-06-16 17:00,41.0266,5.8737,8.2963,18.024,25.7926,5.5806,7.0847,14.9043
28-06-16 18:00,47.1005,6.3014,8.7424,16.9585,24.5066,6.4285,8.3546,16.8563
28-06-16 19:00,34.582,6.0351,8.2793,17.0249,20.5092,5.4328,7.3765,14.0902
28-06-16 20:00,33.1649,7.1731,9.3693,17.3447,22.8847,6.8557,8.7707,14.86
28-06-16 21:00,40.3385,7.025,9.2651,16.1843,24.8076,6.7167,8.432,14.073
28-06-16 22:00,27.6766,5.4395,8.0973,22.2135,21.9836,5.3264,7.8953,15.9543
28-06-16 23:00,23.2328,3.1376,5.0797,13.6514,13.8905,2.9362,4.9097,11.1031
29-06-16 00:00,32.3073,3.3906,5.4759,13.8473,14.3656,3.3026,5.4029,12.3094
29-06-16 01:00,20.7856,3.2473,5.1783,10.6868,11.9108,3.281,5.0549,11.7251
29-06-16 02:00,19.8052,3.6399,5.4018,11.9955,8.8672,3.4004,4.964,9.7968
29-06-16 03:00,13.0499,3.2336,5.0473,11.3297,11.4147,3.1634,4.7585,9.1046
29-06-16 04:00,9.4918,3.2187,5.0169,12.0595,8.8979,2.9252,4.5291,11.4319
29-06-16 05:00,24.267,3.4584,5.8109,12.0826,12.2768,3.2688,5.054,9.2142
29-06-16 06:00,42.6362,3.9597,6.8031,16.6264,27.093,3.8234,6.1765,14.3935
29-06-16 07:00,44.7557,4.2388,7.7958,22.5539,28.332,4.0541,7.3596,19.3133
29-06-16 08:00,30.4924,3.6722,6.2447,20.6967,16.7043,3.4986,6.3009,16.7408
29-06-16 09:00,32.057,3.0883,4.983,16.7761,14.2325,2.9066,4.3981,12.2436
29-06-16 10:00,39.2982,2.876,4.8371,12.3421,15.4449,2.8368,4.1306,11.2647
29-06-16 11:00,33.1444,2.9451,4.6972,15.082,14.509,2.6181,4.1007,12.9623
29-06-16 12:00,19.4074,2.4152,3.4339,12.0236,12.84,2.3074,3.1289,10.5792
29-06-16 13:00,24.8609,2.4244,3.8878,15.3448,11.0031,2.2324,3.3186,12.2987
