localTime,ggd,ggd_os,ecn_AB46,ecn_AB47,waag_1184527,waag_1184739,waag_1183931,waag_53788,waag_26296,waag_1184206,waag_1185325,waag_54200,waag_1184453,waag_717780,waag_55303,waag_55300,waag_13905017,waag_14560051,waag_1184838,waag_54911
2016-08-05 05:00:00+02:00, 19.400, 31.400, 35.625, 21.221, 24.580, 15.643, 28.146, 18.188, 30.038, 24.281,, 30.472, 24.920, 34.839, 10.063, 20.292, 34.756, 29.213,, 22.369
2016-08-05 06:00:00+02:00, 17.800, 21.300, 27.052, 21.881, 17.609, 16.131, 17.030, 11.311, 21.869, 23.708,, 18.523, 18.971, 30.869,  9.862, 19.949, 26.785, 28.491,, 20.820
2016-08-05 07:00:00+02:00, 17.900, 33.500, 32.929, 24.322, 24.335, 18.825, 27.227, 21.166, 30.937, 27.067,, 29.172, 27.926, 41.627,  9.742, 22.802, 35.232, 31.829,, 21.777
2016-08-05 08:00:00+02:00, 27.600, 41.400, 48.467, 34.332, 29.196, 26.643, 34.350, 26.655, 37.641, 30.182,, 36.018, 36.809, 55.417, 19.768, 32.721, 42.703, 35.031,, 30.561
2016-08-05 09:00:00+02:00, 24.100, 26.900, 40.756, 29.274, 29.838, 22.375, 25.228, 18.935, 31.172, 25.248,, 27.161, 31.119, 31.681, 18.058, 32.161, 31.725, 29.537,, 24.869
2016-08-05 10:00:00+02:00, 13.300, 14.600, 25.659, 16.721,  8.549, 10.809, 16.861, 12.172, 16.566, 17.340,, 18.001, 26.426, 20.401,  7.692,, 20.015, 25.303,, 16.901
2016-08-05 11:00:00+02:00, 10.300, 10.100, 25.660, 11.863, 11.736,  9.651, 13.350,  8.952, 16.584, 13.973,, 13.362, 24.061, 19.317,  4.858, -0.217, 17.806, 28.535,, 14.725
2016-08-05 12:00:00+02:00, 11.100, 21.300, 27.240, 20.192, 24.128,, 20.265, 14.268, 24.772, 13.784,, 22.980, 35.605, 26.561,  2.735, 16.170, 23.476, 28.421,, 21.354
2016-08-05 13:00:00+02:00, 11.300, 14.500, 21.595, 20.468, 25.172,, 19.698, 12.082, 22.733, 18.948,, 17.702, 37.610, 21.706,  4.618, 13.052, 19.752, 34.496,, 15.654
2016-08-05 14:00:00+02:00, 12.300, 22.300, 27.548, 23.548, 38.131, 22.994, 28.671, 21.435, 29.877, 20.377,, 26.951, 39.488, 30.473, 10.787, 23.817, 29.589, 32.104,, 22.841
2016-08-05 15:00:00+02:00, 11.400, 19.500, 27.820, 21.748, 28.169, 16.412, 21.036, 14.756, 25.586, 16.052,, 23.262, 34.684, 26.257, 10.916, 16.660, 21.960, 25.051,, 19.392
2016-08-05 16:00:00+02:00, 10.200, 17.900, 22.227, 21.840, 23.969, 15.313, 16.239, 13.138, 23.772, 12.774,, 16.340, 28.747, 21.185,  9.254, 15.498, 20.542, 24.070,, 20.335
2016-08-05 17:00:00+02:00,  6.900, 12.800, 21.636, 18.523, 23.528, 12.143, 18.627, 14.351, 18.683, 16.395,, 16.249, 29.584, 28.150,  4.779, 13.841,  8.203, 31.441,, 10.096
2016-08-05 18:00:00+02:00,  8.100, 14.300, 28.137, 19.887, 23.476, 15.121, 18.520, 14.864, 19.542, 20.886,, 20.596, 32.421, 21.345, 11.042, 14.849,  6.998, 30.755,, 10.167
2016-08-05 19:00:00+02:00,  8.300, 13.800, 31.603, 21.496, 27.629, 16.567, 19.855, 19.111, 25.242, 24.000,, 22.054, 35.159, 27.466,  9.968, 18.180, 18.444, 24.650,, 17.229
2016-08-05 20:00:00+02:00,  8.500, 18.600, 24.380, 22.252, 32.015, 14.612, 23.379, 18.429, 28.621, 29.081,, 27.601, 41.989, 29.594, 11.321, 15.880, 24.499, 28.215,, 18.869
2016-08-05 21:00:00+02:00,  8.500, 21.900, 32.125, 26.079, 44.695, 18.687, 23.985, 21.359, 33.619, 31.672,, 32.626, 44.248, 29.586, 12.967, 20.814, 37.114, 29.101,, 19.971
2016-08-05 22:00:00+02:00, 12.200, 17.800, 23.427, 25.219, 42.653, 13.558, 23.449, 18.839, 29.256, 29.902,, 31.400, 36.075, 30.637, 14.529, 16.092, 33.129, 27.621,, 19.616
2016-08-05 23:00:00+02:00, 13.600, 17.600, 27.277, 23.155, 29.516, 13.593, 23.018, 16.567, 25.936, 29.659,, 28.714, 39.532, 26.546, 13.412, 15.647, 31.595, 24.748,, 17.825
2016-08-06 00:00:00+02:00, 15.900, 19.700, 36.425, 21.615, 32.922, 15.001, 21.444, 17.447, 29.293, 30.354, 34.048, 25.692, 29.760, 41.778, 14.757, 19.202, 30.739, 29.416,, 18.749
2016-08-06 01:00:00+02:00, 31.600, 37.500, 68.623, 38.778, 40.454, 28.242, 36.054, 29.488, 35.968, 32.345, 51.989, 42.241, 35.778, 63.040, 24.587, 35.832, 44.440, 34.367,, 35.417
2016-08-06 02:00:00+02:00, 37.200, 41.400, 58.167, 35.121, 52.487, 26.540, 36.200, 33.180, 45.023, 31.626, 40.687, 45.151, 42.442, 68.001, 26.558, 32.124, 50.106, 34.063,, 29.390
2016-08-06 03:00:00+02:00, 21.200, 30.900, 51.012, 24.844, 44.407, 16.595, 31.011, 26.254, 36.622, 29.646, 30.930, 40.875, 38.265, 59.750, 16.716, 19.809, 46.049, 33.767,, 18.942
2016-08-06 04:00:00+02:00, 18.700, 30.600, 47.311, 21.763, 37.430, 16.405, 30.054, 24.260, 32.437, 29.022, 31.587, 33.293, 38.644, 49.670, 15.139, 18.082, 42.135, 31.782,, 19.568
2016-08-06 05:00:00+02:00, 18.900, 27.200, 30.728, 20.315, 33.307, 14.773, 27.984, 22.579, 30.000, 29.289,, 32.347, 35.822, 30.766, 16.521, 17.234, 38.443, 30.950,, 15.799
2016-08-06 06:00:00+02:00, 20.000, 26.400, 28.039, 21.828, 32.987, 16.348, 27.306, 22.628, 29.282, 29.517,, 28.934, 29.828, 34.471, 17.479, 18.162, 34.681, 28.266,, 18.969
2016-08-06 07:00:00+02:00, 33.600, 33.800, 27.984, 24.052, 30.415, 17.573, 28.868, 24.777, 33.492, 29.159,, 32.222, 34.364, 38.160, 24.898, 19.900, 38.664, 30.201,, 22.945
2016-08-06 08:00:00+02:00, 25.700, 28.800, 35.581, 20.304, 22.784, 18.319, 26.462, 22.257, 29.433, 25.477,, 25.658, 32.972, 45.515, 21.919, 19.494, 36.284, 30.229,, 22.110
2016-08-06 09:00:00+02:00, 18.500, 28.500, 42.102, 24.531, 27.314, 16.180, 29.669, 19.944, 29.242, 21.839,, 34.523, 28.516, 48.270, 14.402, 20.354, 33.389, 24.228,, 20.755
2016-08-06 10:00:00+02:00, 23.300, 26.600, 35.203, 22.866, 24.144, 16.522, 28.073, 22.010, 27.169, 26.837,, 28.806, 30.104, 55.587, 18.839, 20.020, 31.151, 31.172,, 19.781
2016-08-06 11:00:00+02:00, 23.200, 27.300, 24.912, 17.140, 27.143, 16.323, 27.628, 19.894, 29.310, 27.780,, 27.247, 30.469, 46.915, 22.962, 18.194, 32.357, 37.029,, 21.099
2016-08-06 12:00:00+02:00, 22.200, 23.100, 30.953, 17.681, 15.992, 19.223, 22.249, 15.350, 24.418, 13.898,, 21.357, 25.687, 33.003, 14.637, 17.359, 25.620, 22.727,, 22.143
2016-08-06 13:00:00+02:00, 11.200, 19.500, 19.119, 18.866, 15.477,  7.896, 15.093, 11.959, 21.530,  7.979,, 16.060, 26.874, 22.143, -1.690,  7.306, 16.275, 16.698,, 17.601
2016-08-06 14:00:00+02:00, 10.400, 20.600, 17.335, 21.355, 24.964, 12.442, 24.548, 18.600, 25.329, 11.924,, 21.297, 30.683, 23.004,  0.933, 14.264, 22.922, 21.465,, 21.602
2016-08-06 15:00:00+02:00, 13.500, 16.500, 16.446, 19.149, 25.232, 11.385, 22.332, 15.057, 21.663, 18.950,, 10.376, 28.764, 24.178,  3.805, 13.501, 21.037, 31.754,,
2016-08-06 16:00:00+02:00,  9.300, 16.500, 13.878, 15.584, 22.355, 10.989, 19.485, 13.504, 18.684, 14.536,,  8.676, 32.872, 22.296,  3.439, 11.004, 19.753, 32.107,,
2016-08-06 17:00:00+02:00, 14.100, 10.500, 12.686, 12.582, 18.277, 10.812, 15.275, 12.295, 17.233, 12.266,, 12.958, 29.529, 16.802, 10.111,  9.241,  6.867, 28.378,,  3.397
2016-08-06 18:00:00+02:00,  8.900, 12.300, 20.728, 15.308, 16.054,  6.969, 12.058, 12.848, 14.827,  8.349,, 15.202, 22.509, 15.684,  3.677,  7.033,  6.340, 14.755,, 10.404
2016-08-06 19:00:00+02:00,  6.700, 15.800, 21.380, 16.495, 19.310,  8.837, 13.925, 11.240, 19.783, 16.351,, 18.227, 32.074, 18.446,  9.318,  7.994, -0.311, 18.442,, 10.371
2016-08-06 20:00:00+02:00,  7.900, 19.700, 26.300, 24.124,, 12.231, 20.433, 17.104,, 29.762,, 24.063, 39.621, 22.659,  9.491, 12.454, 16.516, 22.211, 26.943, 14.500
2016-08-06 21:00:00+02:00, 12.200, 21.100, 32.663, 25.852,, 16.776, 21.130, 16.242,, 30.556,, 26.867, 40.737, 30.598, 12.221, 16.050, 27.131, 21.034, 32.226, 19.750
2016-08-06 22:00:00+02:00,  8.000, 13.800, 25.293, 19.470, 32.824, 14.380, 19.264, 16.361, 27.318, 33.881,, 21.388, 32.546, 31.514, 11.713, 16.470, 35.316, 28.360, 25.103, 16.434
2016-08-06 23:00:00+02:00, 11.700, 14.800, 34.189, 20.663, 37.415, 17.508, 20.488, 22.149, 28.232, 30.537, 34.182, 27.573, 29.169, 36.723, 12.386, 22.122, 35.552, 26.281, 31.795, 22.812
2016-08-07 00:00:00+02:00, 15.000, 25.100, 49.353, 31.455, 35.947, 21.926, 25.181, 21.096, 30.864, 27.749, 35.514, 27.507, 29.649, 49.211, 12.670, 26.090, 38.367, 20.969,, 25.291
2016-08-07 01:00:00+02:00, 28.100, 44.800, 65.866, 39.155, 43.366, 26.118, 35.654, 35.011, 40.622, 28.872, 47.215, 46.711, 37.724, 65.942, 20.792, 31.333, 47.793, 27.325,, 29.878
2016-08-07 02:00:00+02:00, 35.000, 43.100, 55.681, 36.529, 44.362, 23.412, 33.114, 28.436, 41.456, 28.677, 37.147, 43.203, 43.127, 58.951, 24.803, 26.792, 47.582, 26.524,, 25.070
2016-08-07 03:00:00+02:00, 26.600, 36.800, 49.013, 30.052, 50.308, 17.999, 31.308, 26.322, 36.177, 26.958,, 38.815, 41.870, 43.651, 19.595, 19.895, 45.367, 28.742,, 20.141
2016-08-07 04:00:00+02:00, 24.800, 34.500, 34.220, 26.214, 38.908, 16.980, 29.499, 24.840, 34.128, 28.069,, 34.427, 38.901, 36.551, 18.372, 20.195, 41.082, 27.122,, 19.409
2016-08-07 05:00:00+02:00, 14.000, 23.600, 29.864, 19.373, 22.404, 12.716, 21.454, 16.727, 21.571, 26.375,, 23.115, 27.371, 28.852, 12.555, 15.983, 29.011, 26.863,, 13.659
2016-08-07 06:00:00+02:00, 19.000, 21.700, 23.059, 19.868, 28.886, 11.786, 20.492, 13.944, 22.411, 23.167,, 21.748, 25.782, 24.697, 13.771, 14.239, 28.284, 22.836,, 13.818
2016-08-07 07:00:00+02:00, 21.100, 20.300, 21.328, 16.987, 19.449, 10.611, 17.037, 12.898, 19.290, 20.959,, 19.129, 21.810, 25.479, 15.721, 12.526, 24.448, 20.452,, 12.460
2016-08-07 08:00:00+02:00, 21.300, 21.200, 29.587, 19.311, 18.257, 11.741, 18.556, 13.723, 19.902, 17.726,, 19.941, 20.366, 35.373, 14.640, 13.792, 25.273, 15.787,, 13.851
2016-08-07 09:00:00+02:00, 17.400, 19.400, 25.393, 19.088, 21.096, 16.838, 19.799, 13.699, 20.293, 20.387,, 18.333, 21.302, 31.787, 14.574, 12.901, 24.674, 17.342,, 16.217
2016-08-07 10:00:00+02:00, 13.300, 15.900, 20.704, 14.744, 12.938, 15.678, 22.628, 16.660, 20.678, 21.216,, 18.468, 21.354, 31.642, 14.369, -2.651, 24.873, 22.116,, 19.372
2016-08-07 11:00:00+02:00, 15.000, 18.300, 21.400, 12.908, 23.336, 15.968, 22.261, 16.758, 20.718, 24.986,, 21.396, 25.644, 34.504, 14.712, 10.521, 26.193, 37.053,, 19.170
2016-08-07 12:00:00+02:00, 14.800, 17.100, 20.635, 11.929, 23.320, 16.102, 23.439, 17.193, 21.222, 27.508, 27.415, 19.858, 27.567, 36.996, 14.950, 16.169, 26.843, 36.041,, 18.696
2016-08-07 13:00:00+02:00, 16.500, 20.400, 18.881, 13.987, 25.917, 16.452, 26.055, 20.292, 23.295, 25.312, 29.683, 21.506, 27.663, 34.738, 15.663, 16.562, 29.471, 35.466,, 19.810
2016-08-07 14:00:00+02:00, 17.200, 21.900, 22.578, 19.383, 28.397, 20.969, 28.051, 21.402, 24.206, 27.743, 30.500, 22.599, 30.021, 37.744, 15.978, 21.296, 30.477, 31.470,, 22.594
2016-08-07 15:00:00+02:00, 17.700, 21.900, 23.855, 14.714, 25.110, 24.231, 26.407, 23.126, 25.926, 28.755, 31.223, 23.363, 29.830, 35.547, 17.227, 25.207, 30.840, 33.879,, 26.638
2016-08-07 16:00:00+02:00, 11.200, 15.900, 18.441, 10.555, 22.380, 19.696, 25.252, 18.530, 20.773, 21.822, 27.988, 19.140, 25.013, 44.396, 14.806, 20.210, 25.086, 31.723,, 25.100
2016-08-07 17:00:00+02:00,  7.700, 11.800, 13.370,  6.451, 21.728, 17.995, 21.025, 11.301, 13.008, 13.870, 24.645, 12.903, 21.667, 32.095,  8.492, 15.221, 14.792, 27.164,, 17.435
2016-08-07 18:00:00+02:00,  9.800, 14.000, 17.437, 10.757, 16.988, 17.544, 19.290, 14.754, 14.294, 20.690, 25.562, 13.203, 23.893, 32.051, 10.082, 14.169, 21.393, 27.222,, 21.180
2016-08-07 19:00:00+02:00,  9.100, 15.300, 20.089, 10.024, 19.430, 17.493, 20.985, 13.369, 19.543, 26.709, 28.904, 15.931, 25.602, 31.800,  5.559, 14.910, 12.248, 36.716,, 19.003
2016-08-07 20:00:00+02:00,  7.400,  9.800, 13.941,  7.778, 19.351, 15.849, 21.532, 16.310, 18.629, 29.640, 25.909, 14.271, 28.642, 25.680, 10.290, 17.082, 23.891,,, 17.620
2016-08-07 21:00:00+02:00, 10.100, 13.100, 13.411, 12.891, 20.988, 18.243, 20.107, 17.566, 19.946, 29.615, 29.228, 16.240, 29.415, 28.299, 12.894, 15.410, 28.193,,, 20.552
2016-08-07 22:00:00+02:00, 16.200, 18.900, 19.577, 15.052, 23.265, 24.586, 25.308, 22.068, 24.112, 30.631, 31.643, 21.667, 31.027, 32.502, 16.023, 23.985, 32.401,,, 28.024
2016-08-07 23:00:00+02:00, 14.600, 22.700, 19.588, 16.347, 22.715, 24.907, 25.382, 23.599, 23.904, 27.974, 29.130, 23.689, 28.533, 31.236, 15.037, 23.430, 32.166,,, 25.863
2016-08-08 00:00:00+02:00, 14.000, 14.300, 13.093, 11.898, 17.205, 19.167, 18.071, 15.282, 18.425, 23.220, 23.931, 14.638, 26.131, 24.529, 12.353, 17.930, 24.544,,, 20.310
2016-08-08 01:00:00+02:00, 11.100, 14.100, 18.523, 14.474, 16.965, 18.048, 20.277, 16.334, 17.578, 24.001, 23.892, 14.903, 23.803, 29.436, 12.167, 15.976, 23.905,,, 18.677
2016-08-08 02:00:00+02:00,  9.800, 12.400, 13.184,  8.632, 17.656, 14.368, 18.515, 15.429, 17.613, 25.961, 23.424, 14.882, 23.711, 29.350, 11.172, 13.423, 23.674,,, 14.890
2016-08-08 03:00:00+02:00,  7.800, 11.000, 12.676,  7.839, 18.682, 13.756, 18.251, 15.137, 17.599, 27.557, 22.583, 14.698, 22.013, 25.205, 10.648, 13.195, 23.538,,, 14.767
2016-08-08 04:00:00+02:00,  9.500, 12.500, 14.652,  9.604, 16.308, 12.399, 20.089, 16.450, 18.337, 26.354, 24.435, 15.320, 22.341, 25.102, 12.561, 12.453, 24.051,,, 15.327
2016-08-08 05:00:00+02:00,  9.000, 10.700,  9.713, 11.396, 15.690, 11.334, 17.366, 12.410, 15.634, 21.998, 19.973, 12.267, 19.602, 18.272,  7.761, 12.678, 20.224,,, 13.959
2016-08-08 06:00:00+02:00,  7.700,  8.100,  5.130,  8.447,  7.074,  6.040, 13.067,  7.449, 10.132, 12.621, 14.452,  7.335, 12.663, 11.835,  4.028,  8.443, 13.475,,,  8.509
2016-08-08 07:00:00+02:00,  7.700,  7.200,  9.443,  7.403,  7.222,  4.903,  9.778,  4.197,  9.589,  8.901, 23.750,  4.608, 10.265,  9.057,  3.026,  7.255, 11.225,,,  8.975
2016-08-08 08:00:00+02:00, 11.200, 10.700, 18.472, 11.728, 10.289,  7.904, 14.176,  8.550, 14.340, 15.676, 19.138, 11.136, 14.638, 15.994,  7.988,  9.653, 18.218,,, 12.553
2016-08-08 09:00:00+02:00, 13.300, 13.200, 19.206, 13.116, 13.551,  9.845, 16.913, 12.099, 17.784, 14.706, 23.273, 14.050, 18.485, 16.971,  9.511, 10.804, 19.180,,, 13.251
2016-08-08 10:00:00+02:00,  9.300,  9.300, 20.622, 12.901, 10.420,  9.108, 11.908,  5.200, 12.613,  8.088, 21.049,  7.419, 15.295, 12.994,  5.103, 12.132, 13.413,,,  9.326
2016-08-08 11:00:00+02:00,  6.800,  8.600, 22.808, 10.741,  6.641,  8.155,  8.839,  6.331, 13.390,  3.799, 15.760,  7.899, 12.361, 11.345,  7.285,  2.687, 12.487,,,  8.023
2016-08-08 12:00:00+02:00,  6.900,  7.900, 18.267, 11.194,  7.626,  7.097, 10.500,  7.173, 13.060,  7.346, 20.232,  9.299, 13.085, 12.672,  4.123,  4.904, 12.494,,,  9.310
2016-08-08 13:00:00+02:00,  6.800,  6.400, 17.960, 11.662,  3.762,  5.295,  7.660,  6.245, 11.472,  6.642, 18.803,  5.334, 13.050, 12.312,  0.908,  7.003,  8.824,,,  7.799
2016-08-08 14:00:00+02:00,  6.100,  6.600, 15.383, 10.831,  5.609,  9.422,  7.680,  7.410, 13.017,  8.041, 18.918, 12.404, 14.621, 13.575, -0.579, 11.388,  9.076,,, 12.082
2016-08-08 15:00:00+02:00,  6.000,  6.400, 16.966, 11.570, 13.309, 10.055,  9.795,  8.725, 14.489, 10.971, 12.553,  2.755, 26.019, 14.945,  0.571,  8.522, 11.157,,,  4.735
2016-08-08 16:00:00+02:00,  7.200,  7.000, 17.466, 14.917, 17.987,  7.722, 11.470, 10.268, 16.249, 13.614, 19.815, 12.995, 30.465, 16.617,  6.809,  7.336, 14.775,,,  8.855
2016-08-08 17:00:00+02:00,  6.000,  6.200, 15.717, 13.772, 16.023,  8.867, 11.976, 11.987, 15.456, 13.308, 23.761, 12.181, 25.698, 17.272,  5.693,  8.341,  8.642,,, 11.340
2016-08-08 18:00:00+02:00,  6.800,  6.900, 16.631, 16.608, 17.898,  9.349, 12.393, 11.457, 17.634, 17.320, 26.273, 13.759, 28.324, 17.336, 11.130, 10.027, 15.103,,,  9.635
2016-08-08 19:00:00+02:00,  8.300,  9.500, 19.895, 18.246, 21.918, 12.910, 18.021, 15.508, 22.424, 20.155, 24.988, 17.973, 34.096, 23.401, 12.388, 12.935, 20.220,,, 14.593
2016-08-08 20:00:00+02:00,  7.300, 10.700, 16.231, 19.813, 21.618,  9.910, 16.907, 15.151, 22.348, 17.886, 17.413, 20.242, 35.595, 23.389, 11.291, 10.599, 20.099,,, 12.847
2016-08-08 21:00:00+02:00, 14.000, 17.900, 20.217, 25.526, 24.464,  9.732, 17.707, 14.289, 26.391, 16.688, 16.645, 20.767, 31.236,, 16.255,  9.979, 21.911,,, 14.211
2016-08-08 22:00:00+02:00, 15.000, 14.600, 19.751, 25.086, 26.076,  9.410, 17.181, 13.088, 22.648, 16.023, 16.309, 19.026, 27.640, 18.604, 15.582,  8.757, 20.002,,, 11.123
2016-08-08 23:00:00+02:00, 19.400, 15.600, 24.121, 22.461, 21.007,  8.006, 14.528, 10.471, 22.030, 12.170, 14.614, 22.177, 24.652, 20.288, 15.915,  8.659, 20.627,,, 11.114
2016-08-09 00:00:00+02:00, 20.100, 15.000, 19.270, 22.496, 14.317,  5.100, 11.574,  8.910, 19.587,  8.303, 13.922, 17.573, 19.102, 15.676, 14.078,  6.453, 17.558,  2.345,,  8.142
2016-08-09 01:00:00+02:00, 19.300, 17.500, 30.613, 25.115, 21.635,  8.683, 12.307, 10.856, 21.861, 13.597, 19.279, 25.087, 22.324, 24.340, 20.752, 11.827, 21.471,  7.466,, 12.304
2016-08-09 02:00:00+02:00, 34.300, 37.700, 53.398, 33.028, 29.890, 21.968, 28.508, 23.378, 35.894, 30.468, 39.580, 37.468, 33.736, 52.071, 27.747, 27.020, 37.962, 26.535,, 21.277
2016-08-09 03:00:00+02:00, 26.600, 22.500, 42.833, 28.977, 24.547, 15.778, 21.818, 16.389, 30.245, 27.711, 28.036, 27.903, 29.233, 41.137, 22.764, 19.960, 30.765, 23.370,, 17.532
2016-08-09 04:00:00+02:00, 21.100, 19.800, 23.054, 19.407, 21.937, 12.735, 21.427, 15.113, 25.062, 29.893, 25.349, 24.591, 29.410, 34.252, 18.215, 15.298, 28.328, 28.304,, 14.617
2016-08-09 05:00:00+02:00, 22.100, 21.300, 22.537, 20.212, 20.307, 13.411, 22.754, 13.299, 25.105, 29.913, 18.174, 23.163, 30.489, 26.709, 16.350, 15.712, 27.078, 31.172,, 12.111
2016-08-09 06:00:00+02:00,  9.100,  7.400, 12.183, 15.648, 10.477,  4.795, 16.360,  8.956, 13.122, 23.205, 16.737, 13.670, 14.825, 25.291, 14.608,  6.349, 14.120, 26.570,,  7.839
2016-08-09 07:00:00+02:00, 12.900, 17.200, 42.155, 20.468, 13.481,  6.705, 17.798,  8.481, 16.871, 19.538, 19.537, 18.581, 15.989, 45.167,  9.115, 11.680, 19.716, 20.870,, 11.703
2016-08-09 08:00:00+02:00, 33.000, 36.200, 56.114, 41.428, 31.351, 22.969, 34.204, 23.171, 33.603, 27.093, 31.387, 35.968, 34.880, 31.483, 23.048, 28.023, 37.224, 23.830,, 20.174
2016-08-09 09:00:00+02:00, 33.000, 40.500, 68.572, 49.228, 34.485, 27.095, 34.972, 26.458, 38.108, 26.503, 39.166, 38.269, 35.658, 44.793, 24.977, 33.445, 45.415, 22.570,, 27.534
2016-08-09 10:00:00+02:00, 35.200, 34.800, 62.861, 39.208, 29.661, 21.235, 33.565, 21.720, 30.536, 22.192,, 39.959, 29.624, 57.867, 24.941, 26.554, 34.094, 22.632,, 22.549
2016-08-09 11:00:00+02:00, 29.600, 31.500, 63.924, 39.068, 25.119, 20.406, 28.531, 16.858, 27.971, 17.864,, 33.425, 35.191, 36.310, 20.931, 24.224, 28.267, 18.808,, 19.501
2016-08-09 12:00:00+02:00, 19.800, 19.900, 52.466, 31.537, 21.300, 12.291, 18.668, 13.032, 22.662, 14.176,, 17.045, 21.426, 22.587, 14.881, 14.524, 28.053, 14.829,, 16.191
2016-08-09 13:00:00+02:00, 16.900, 20.700, 46.937, 29.243, 18.235,  9.728, 10.198,  4.399, 17.509,  5.459,, 17.345, 15.004, 23.942,  4.138, 13.232, 17.652,  3.379,, 12.886
2016-08-09 14:00:00+02:00, 11.600, 10.800, 30.933, 23.417,  4.739,  2.849, -0.966,  1.273,  5.924,-12.082,,  7.423,  3.729,  5.352,  1.562,  2.145,  6.803,-15.748,, 13.392
2016-08-09 15:00:00+02:00,  8.000, 10.600, 18.283, 18.173,  9.075,  4.834,  1.675,  0.240,  9.667, -4.442,,  4.518,  5.834,  6.043,  0.820,  4.199,  6.870, -3.417,, -1.179
2016-08-09 16:00:00+02:00,  8.500,  9.700, 17.929, 19.593, 13.185,  7.841,  5.401,  3.392, 11.716,  5.042,,  7.781, 14.735,  9.255,  4.216,  6.105,  9.069,  8.476,, -1.383
2016-08-09 17:00:00+02:00,  9.700, 10.300, 20.163, 19.280, 14.913,  6.903, 10.661, 10.839, 16.512,  8.986,, 12.582, 19.991, 15.274,  6.998,  6.475, 16.700, 11.873,,  8.994
2016-08-09 18:00:00+02:00, 12.700,  9.000, 14.780, 20.452, 13.272,  5.420,  9.298,  9.626, 17.301, 10.804,, 12.319, 20.369, 12.772, 12.969,  5.683,  6.681, 11.460,,  8.987
2016-08-09 19:00:00+02:00, 15.700,  8.900, 15.584, 23.274, 14.154,  4.971,  9.073, 11.613, 16.359,  8.630, 11.777, 13.304, 18.976,, 12.438,  4.640, 10.688,  5.576,,  9.404
2016-08-09 20:00:00+02:00, 15.200, 10.100, 20.274, 22.829, 18.620,  6.314, 10.004,  6.648, 18.358, 13.386, 10.275, 14.818, 19.405, 12.672, 11.780,  5.711,  7.061,  5.343,,  7.847
2016-08-09 21:00:00+02:00, 16.100, 10.300, 17.673, 23.632, 21.498,  4.736, 12.620,  7.969, 20.492, 15.430, 10.838, 16.870, 25.125, 17.144, 16.051,  5.963, 13.540,  5.706,,  9.632
2016-08-09 22:00:00+02:00, 15.800, 16.400, 25.428, 27.723, 20.986,  8.977, 16.466, 13.797, 22.228, 16.931, 13.973, 21.914, 24.104, 23.580, 11.696, 10.843, 24.087,  7.842,, 13.375
2016-08-09 23:00:00+02:00, 13.400, 22.500, 29.663, 29.044, 21.968, 13.268, 18.919, 14.700, 28.168, 20.015,, 25.522, 26.636, 26.650, 12.366, 16.862, 29.431, 11.646,, 14.442
2016-08-10 00:00:00+02:00, 14.300, 16.700, 25.434, 23.321, 18.107, 10.544, 14.817, 10.337, 19.306, 14.973,, 19.565, 16.495,, 11.608, 13.609, 21.306,  7.654,, 11.740
2016-08-10 01:00:00+02:00, 14.500, 19.500, 33.452, 26.294, 22.243, 10.967, 18.112, 11.376, 23.754, 18.301,, 25.192, 25.594, 22.552, 12.037, 14.904, 26.216, 12.926,, 13.537
2016-08-10 02:00:00+02:00,  8.700, 15.800, 22.127, 25.567, 15.150,  5.940, 13.931,  6.806, 19.206, 19.160, 15.587, 19.034, 19.126, 17.957,  5.503,  9.631, 19.996, 16.094,,  7.540
2016-08-10 03:00:00+02:00,  9.600,  9.200, 14.787, 19.463, 14.183,  7.609, 15.785,  7.268, 15.455, 26.744, 10.157, 19.695, 18.209, 16.604, 13.527,  9.178, 21.331, 23.926,,  9.400
2016-08-10 04:00:00+02:00, 30.800, 16.700, 24.615, 24.922, 15.424,  9.505, 20.682,  9.576, 18.113, 21.845, 16.968, 23.292, 16.970, 20.444, 22.252, 13.415, 21.894, 16.718,, 11.433
2016-08-10 05:00:00+02:00, 15.900, 31.400, 35.829, 36.167, 21.395, 15.319, 25.615, 13.749, 26.640, 20.928, 18.558, 29.818, 24.379, 25.487, 12.013, 22.769, 29.006, 19.571,, 17.441
2016-08-10 06:00:00+02:00, 14.800, 29.200, 66.934, 36.400, 20.970, 15.666, 23.334, 11.531, 23.412, 16.950, 23.473, 26.494, 21.366, 33.160,  4.877, 22.936, 28.930, 15.638,, 19.412
2016-08-10 07:00:00+02:00, 18.100, 28.800, 51.636, 32.266, 13.439, 13.727, 21.097,  9.827, 19.911, 16.072,, 24.987, 15.660,, 10.275, 20.723, 27.074, 15.112,, 15.113
2016-08-10 08:00:00+02:00, 35.100, 38.400, 64.913, 44.571, 21.305, 21.126, 26.661, 15.777, 27.651, 18.035,, 31.541, 26.556, 32.823, 19.623, 29.978, 31.605, 22.448,, 22.256
2016-08-10 09:00:00+02:00, 32.700, 37.300, 56.531, 46.650, 29.342, 22.673, 22.253, 12.143, 28.016,  9.241,, 30.338, 26.218, 32.872, 20.067, 30.655, 29.071,  4.701, 34.787, 19.267
2016-08-10 10:00:00+02:00, 23.200, 22.500, 40.142, 32.272, 11.206,  6.423, 10.402,  4.484, 16.764, -3.941,, 17.511, 13.100, 12.966, 10.561,, 14.298,  5.959, 17.729, 10.993
